0,queryCost,latitude,longitude,resolvedAddress,address,timezone,tzoffset,description,days,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,datetime,datetimeEpoch,temp,feelslike,humidity,dew,precip,precipprob,snow,snowdepth,preciptype,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,conditions,icon,stations,source
325,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-27,1635267600,88.4,74.2,80.1,97.5,74.2,83.3,73.6,81.6,0.12,76.1,,['rain'],0.0,0.0,11.4,6.7,203.0,1009.0,58.1,13.5,277.9,24.0,7.0,30.0,05:43:36,1635288216,17:30:42,1635330642,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,12:00:00,1635310800,88.1,97.5,64.6,74.7,0.0,47.5,0.0,0.0,,2.5,1.8,79.5,1008.0,15.0,16.2,717.0,2.6,7.0,30.0,Rain,rain,,fcst
326,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-27,1635267600,88.4,74.2,80.1,97.5,74.2,83.3,73.6,81.6,0.12,76.1,,['rain'],0.0,0.0,11.4,6.7,203.0,1009.0,58.1,13.5,277.9,24.0,7.0,30.0,05:43:36,1635288216,17:30:42,1635330642,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,13:00:00,1635314400,88.2,97.2,63.4,74.3,0.0,76.1,0.0,0.0,,2.1,1.7,138.7,1007.7,15.0,12.9,682.7,2.5,7.0,30.0,Rain,rain,,fcst
327,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-27,1635267600,88.4,74.2,80.1,97.5,74.2,83.3,73.6,81.6,0.12,76.1,,['rain'],0.0,0.0,11.4,6.7,203.0,1009.0,58.1,13.5,277.9,24.0,7.0,30.0,05:43:36,1635288216,17:30:42,1635330642,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,14:00:00,1635318000,88.3,96.9,62.2,73.9,0.0,76.1,0.0,0.0,,1.7,1.6,198.0,1007.3,15.0,9.7,648.3,2.3,6.0,30.0,Rain,rain,,fcst
328,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-27,1635267600,88.4,74.2,80.1,97.5,74.2,83.3,73.6,81.6,0.12,76.1,,['rain'],0.0,0.0,11.4,6.7,203.0,1009.0,58.1,13.5,277.9,24.0,7.0,30.0,05:43:36,1635288216,17:30:42,1635330642,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,15:00:00,1635321600,88.4,96.6,61.0,73.5,0.0,76.1,0.0,0.0,,1.3,1.6,257.2,1007.0,15.0,6.4,614.0,2.2,6.0,30.0,Rain,rain,,fcst
329,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-27,1635267600,88.4,74.2,80.1,97.5,74.2,83.3,73.6,81.6,0.12,76.1,,['rain'],0.0,0.0,11.4,6.7,203.0,1009.0,58.1,13.5,277.9,24.0,7.0,30.0,05:43:36,1635288216,17:30:42,1635330642,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,16:00:00,1635325200,84.9,92.4,69.4,73.5,0.02,76.1,0.0,0.0,,3.1,2.8,200.2,1007.7,10.9,37.6,522.3,1.9,5.0,30.0,"Rain, Partially cloudy",rain,,fcst
330,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-27,1635267600,88.4,74.2,80.1,97.5,74.2,83.3,73.6,81.6,0.12,76.1,,['rain'],0.0,0.0,11.4,6.7,203.0,1009.0,58.1,13.5,277.9,24.0,7.0,30.0,05:43:36,1635288216,17:30:42,1635330642,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,17:00:00,1635328800,81.5,87.1,77.9,73.5,0.02,76.1,0.0,0.0,,4.8,4.0,143.2,1008.3,6.7,68.7,430.7,1.6,4.0,10.0,"Rain, Partially cloudy",rain,,fcst
331,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-27,1635267600,88.4,74.2,80.1,97.5,74.2,83.3,73.6,81.6,0.12,76.1,,['rain'],0.0,0.0,11.4,6.7,203.0,1009.0,58.1,13.5,277.9,24.0,7.0,30.0,05:43:36,1635288216,17:30:42,1635330642,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,18:00:00,1635332400,78.0,78.0,86.3,73.5,0.02,76.1,0.0,0.0,['rain'],6.5,5.1,86.2,1009.0,2.6,99.9,339.0,1.2,3.0,10.0,"Rain, Overcast",rain,,fcst
332,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-27,1635267600,88.4,74.2,80.1,97.5,74.2,83.3,73.6,81.6,0.12,76.1,,['rain'],0.0,0.0,11.4,6.7,203.0,1009.0,58.1,13.5,277.9,24.0,7.0,30.0,05:43:36,1635288216,17:30:42,1635330642,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,19:00:00,1635336000,77.7,77.7,87.7,73.7,0.02,71.4,0.0,0.0,,6.0,4.9,106.7,1009.3,6.7,99.9,226.0,0.8,2.0,10.0,"Rain, Overcast",rain,,fcst
333,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-27,1635267600,88.4,74.2,80.1,97.5,74.2,83.3,73.6,81.6,0.12,76.1,,['rain'],0.0,0.0,11.4,6.7,203.0,1009.0,58.1,13.5,277.9,24.0,7.0,30.0,05:43:36,1635288216,17:30:42,1635330642,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,20:00:00,1635339600,77.5,77.5,89.0,74.0,0.02,71.4,0.0,0.0,,5.6,4.7,127.3,1009.7,10.9,100.0,113.0,0.4,1.0,10.0,"Rain, Overcast",rain,,fcst
334,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-27,1635267600,88.4,74.2,80.1,97.5,74.2,83.3,73.6,81.6,0.12,76.1,,['rain'],0.0,0.0,11.4,6.7,203.0,1009.0,58.1,13.5,277.9,24.0,7.0,30.0,05:43:36,1635288216,17:30:42,1635330642,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,21:00:00,1635343200,77.3,77.3,90.4,74.2,0.02,71.4,0.0,0.0,,5.1,4.5,147.8,1010.0,15.0,100.0,0.0,0.0,0.0,10.0,"Rain, Overcast",rain,,fcst
335,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-27,1635267600,88.4,74.2,80.1,97.5,74.2,83.3,73.6,81.6,0.12,76.1,,['rain'],0.0,0.0,11.4,6.7,203.0,1009.0,58.1,13.5,277.9,24.0,7.0,30.0,05:43:36,1635288216,17:30:42,1635330642,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,22:00:00,1635346800,77.0,77.0,91.0,74.2,0.0,71.4,0.0,0.0,,4.4,3.9,218.3,1010.0,15.0,85.2,0.0,0.0,0.0,10.0,"Rain, Partially cloudy",rain,,fcst
336,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-27,1635267600,88.4,74.2,80.1,97.5,74.2,83.3,73.6,81.6,0.12,76.1,,['rain'],0.0,0.0,11.4,6.7,203.0,1009.0,58.1,13.5,277.9,24.0,7.0,30.0,05:43:36,1635288216,17:30:42,1635330642,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,23:00:00,1635350400,76.8,76.8,91.5,74.2,0.0,71.4,0.0,0.0,,3.7,3.3,288.7,1010.0,15.0,70.3,0.0,0.0,0.0,10.0,"Rain, Partially cloudy",rain,,fcst
337,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-28,1635354000,87.9,74.9,79.6,97.2,74.9,82.8,74.1,83.9,0.23,90.5,,['rain'],0.0,0.0,13.2,9.4,246.5,1009.5,83.2,13.4,268.1,23.0,7.0,60.0,05:43:47,1635374627,17:30:21,1635417021,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,00:00:00,1635354000,76.6,76.6,92.1,74.2,0.0,71.4,0.0,0.0,,2.9,2.7,359.2,1010.0,15.0,55.5,0.0,0.0,0.0,10.0,"Rain, Partially cloudy",rain,,fcst
338,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-28,1635354000,87.9,74.9,79.6,97.2,74.9,82.8,74.1,83.9,0.23,90.5,,['rain'],0.0,0.0,13.2,9.4,246.5,1009.5,83.2,13.4,268.1,23.0,7.0,60.0,05:43:47,1635374627,17:30:21,1635417021,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,01:00:00,1635357600,76.1,76.1,92.9,74.0,0.0,33.2,0.0,0.0,,4.5,3.7,356.0,1009.7,15.0,38.7,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,,fcst
339,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-28,1635354000,87.9,74.9,79.6,97.2,74.9,82.8,74.1,83.9,0.23,90.5,,['rain'],0.0,0.0,13.2,9.4,246.5,1009.5,83.2,13.4,268.1,23.0,7.0,60.0,05:43:47,1635374627,17:30:21,1635417021,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,02:00:00,1635361200,75.6,75.6,93.7,73.7,0.0,33.2,0.0,0.0,,6.0,4.6,352.9,1009.3,15.0,21.8,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,,fcst
340,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-28,1635354000,87.9,74.9,79.6,97.2,74.9,82.8,74.1,83.9,0.23,90.5,,['rain'],0.0,0.0,13.2,9.4,246.5,1009.5,83.2,13.4,268.1,23.0,7.0,60.0,05:43:47,1635374627,17:30:21,1635417021,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,03:00:00,1635364800,75.1,75.1,94.5,73.5,0.0,33.2,0.0,0.0,,7.6,5.6,349.7,1009.0,15.0,5.0,0.0,0.0,0.0,10.0,Clear,clear-night,,fcst
341,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-28,1635354000,87.9,74.9,79.6,97.2,74.9,82.8,74.1,83.9,0.23,90.5,,['rain'],0.0,0.0,13.2,9.4,246.5,1009.5,83.2,13.4,268.1,23.0,7.0,60.0,05:43:47,1635374627,17:30:21,1635417021,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,04:00:00,1635368400,75.6,75.6,92.0,73.1,0.0,33.2,0.0,0.0,,9.5,6.1,349.0,1009.7,15.0,36.7,6.3,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,,fcst
342,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-28,1635354000,87.9,74.9,79.6,97.2,74.9,82.8,74.1,83.9,0.23,90.5,,['rain'],0.0,0.0,13.2,9.4,246.5,1009.5,83.2,13.4,268.1,23.0,7.0,60.0,05:43:47,1635374627,17:30:21,1635417021,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,05:00:00,1635372000,76.1,76.1,89.6,72.8,0.0,33.2,0.0,0.0,,11.3,6.6,348.3,1010.3,15.0,68.3,12.7,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,,fcst
343,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-28,1635354000,87.9,74.9,79.6,97.2,74.9,82.8,74.1,83.9,0.23,90.5,,['rain'],0.0,0.0,13.2,9.4,246.5,1009.5,83.2,13.4,268.1,23.0,7.0,60.0,05:43:47,1635374627,17:30:21,1635417021,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,06:00:00,1635375600,76.6,76.6,87.1,72.4,0.0,33.2,0.0,0.0,,13.2,7.2,347.6,1011.0,15.0,100.0,19.0,0.1,0.0,3.0,Overcast,cloudy,,fcst
344,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-28,1635354000,87.9,74.9,79.6,97.2,74.9,82.8,74.1,83.9,0.23,90.5,,['rain'],0.0,0.0,13.2,9.4,246.5,1009.5,83.2,13.4,268.1,23.0,7.0,60.0,05:43:47,1635374627,17:30:21,1635417021,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,07:00:00,1635379200,78.9,78.9,81.9,72.8,0.0,38.0,0.0,0.0,,12.5,7.9,232.0,1011.0,15.0,99.3,200.0,0.7,2.0,10.0,Overcast,cloudy,,fcst
345,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-28,1635354000,87.9,74.9,79.6,97.2,74.9,82.8,74.1,83.9,0.23,90.5,,['rain'],0.0,0.0,13.2,9.4,246.5,1009.5,83.2,13.4,268.1,23.0,7.0,60.0,05:43:47,1635374627,17:30:21,1635417021,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,08:00:00,1635382800,81.2,86.3,76.6,73.1,0.0,38.0,0.0,0.0,,11.7,8.6,116.3,1011.0,15.0,98.5,381.0,1.4,4.0,10.0,Overcast,cloudy,,fcst
346,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-28,1635354000,87.9,74.9,79.6,97.2,74.9,82.8,74.1,83.9,0.23,90.5,,['rain'],0.0,0.0,13.2,9.4,246.5,1009.5,83.2,13.4,268.1,23.0,7.0,60.0,05:43:47,1635374627,17:30:21,1635417021,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,09:00:00,1635386400,83.6,90.0,71.4,73.5,0.0,38.0,0.0,0.0,,11.0,9.4,0.7,1011.0,15.0,97.8,562.0,2.0,6.0,10.0,Overcast,cloudy,,fcst
347,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-28,1635354000,87.9,74.9,79.6,97.2,74.9,82.8,74.1,83.9,0.23,90.5,,['rain'],0.0,0.0,13.2,9.4,246.5,1009.5,83.2,13.4,268.1,23.0,7.0,60.0,05:43:47,1635374627,17:30:21,1635417021,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,10:00:00,1635390000,85.0,92.4,69.2,73.8,0.0,38.0,0.0,0.0,,9.7,8.4,120.4,1010.0,15.0,98.5,618.3,2.2,6.0,10.0,Overcast,cloudy,,fcst
348,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-28,1635354000,87.9,74.9,79.6,97.2,74.9,82.8,74.1,83.9,0.23,90.5,,['rain'],0.0,0.0,13.2,9.4,246.5,1009.5,83.2,13.4,268.1,23.0,7.0,60.0,05:43:47,1635374627,17:30:21,1635417021,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,11:00:00,1635393600,86.4,94.8,67.0,74.2,0.0,38.0,0.0,0.0,,8.4,7.3,240.1,1009.0,15.0,99.3,674.7,2.4,7.0,30.0,Overcast,cloudy,,fcst
349,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-28,1635354000,87.9,74.9,79.6,97.2,74.9,82.8,74.1,83.9,0.23,90.5,,['rain'],0.0,0.0,13.2,9.4,246.5,1009.5,83.2,13.4,268.1,23.0,7.0,60.0,05:43:47,1635374627,17:30:21,1635417021,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,12:00:00,1635397200,87.9,97.2,64.8,74.6,0.0,38.0,0.0,0.0,,7.2,6.3,359.8,1008.0,15.0,100.0,731.0,2.6,7.0,30.0,Overcast,cloudy,,fcst
350,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-28,1635354000,87.9,74.9,79.6,97.2,74.9,82.8,74.1,83.9,0.23,90.5,,['rain'],0.0,0.0,13.2,9.4,246.5,1009.5,83.2,13.4,268.1,23.0,7.0,60.0,05:43:47,1635374627,17:30:21,1635417021,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,13:00:00,1635400800,86.6,96.1,69.2,75.2,0.04,90.5,0.0,0.0,,7.8,6.3,356.4,1007.7,10.9,100.0,668.7,2.4,7.0,30.0,"Rain, Overcast",rain,,fcst
